time_s,ax,ay,az,gx,gy,gz,mx,my,mz
26.693,-0.0585,-0.0951,0.9408,-4.9362,9.7046,-16.6397,0.0000,12.6277,-1.7278
26.712,-0.0555,-0.1001,0.9359,-5.4169,9.1019,-17.3798,0.0000,12.6277,-1.7278
26.732,-0.0521,-0.1097,0.9329,-5.8594,10.3989,-16.6321,0.0000,12.6277,-1.7278
26.751,-0.0581,-0.1080,0.9315,-6.5308,11.1771,-15.8463,0.0000,12.6277,-1.7278
26.771,-0.0831,-0.1025,0.9266,-6.6986,9.9487,-15.5563,0.0000,12.6277,-1.7278
26.791,-0.0468,-0.1014,0.9263,-6.4316,9.4147,-15.8997,0.0000,12.6277,-1.7278
26.810,-0.0583,-0.1019,0.9348,-6.5918,9.6970,-15.0909,5.3767,10.8237,-20.7337
26.830,-0.0675,-0.1007,0.9265,-6.6071,10.1318,-14.8163,5.3767,10.8237,-20.7337
26.849,-0.0618,-0.0986,0.9208,-7.3090,9.6588,-14.9918,5.3767,10.8237,-20.7337
26.869,-0.0611,-0.0845,0.9107,-7.9346,8.8425,-14.2593,5.3767,10.8237,-20.7337
26.888,-0.0584,-0.0826,0.9052,-8.6212,7.1335,-14.6942,5.3767,10.8237,-20.7337
26.908,-0.0543,-0.0889,0.9003,-9.3613,5.9738,-14.6790,5.3767,10.8237,-20.7337
26.927,-0.0555,-0.0878,0.9061,-10.3760,4.7760,-14.8849,5.3767,10.8237,-20.7337
26.947,-0.0565,-0.0888,0.9139,-10.8566,3.2806,-15.0375,0.0000,19.8435,-15.5503
26.966,-0.0578,-0.0922,0.9205,-11.2457,4.2419,-14.8468,0.0000,19.8435,-15.5503
26.986,-0.0612,-0.0906,0.9269,-11.4441,4.0512,-15.1138,0.0000,19.8435,-15.5503
27.005,-0.0519,-0.0904,0.9254,-11.6882,3.1662,-15.5792,0.0000,19.8435,-15.5503
27.025,-0.0481,-0.0842,0.9265,-11.9095,2.1286,-15.8234,0.0000,19.8435,-15.5503
27.044,-0.0509,-0.0873,0.9262,-12.2757,3.0670,-15.6555,0.0000,19.8435,-15.5503
27.064,-0.0486,-0.0938,0.9285,-13.1683,1.9836,-16.7694,-16.1302,14.4316,-34.5562
27.083,-0.0532,-0.0869,0.9297,-13.4659,2.1667,-16.2659,-16.1302,14.4316,-34.5562
27.103,-0.0589,-0.0867,0.9187,-13.7329,2.3041,-16.2354,-16.1302,14.4316,-34.5562
27.123,-0.0477,-0.0859,0.9193,-14.4806,1.6937,-16.8610,-16.1302,14.4316,-34.5562
27.142,-0.0588,-0.0875,0.9230,-15.3809,0.3204,-17.0364,-16.1302,14.4316,-34.5562
27.162,-0.0592,-0.0806,0.9256,-15.9760,0.0610,-16.8381,-16.1302,14.4316,-34.5562
27.181,-0.0618,-0.0782,0.9267,-16.3879,0.2899,-16.3116,-16.1302,14.4316,-34.5562
27.201,-0.0578,-0.0876,0.9377,-17.1661,1.0300,-16.5176,-10.7534,1.8040,-15.5503
27.220,-0.0325,-0.1077,0.9344,-18.1885,2.2354,-13.7329,-10.7534,1.8040,-15.5503
27.240,-0.0441,-0.0960,0.9216,-19.2871,0.7401,-9.3384,-10.7534,1.8040,-15.5503
27.259,-0.0679,-0.0850,0.9360,-22.7661,-0.3891,-11.0550,-10.7534,1.8040,-15.5503
27.279,-0.0642,-0.0959,0.9549,-24.8108,-0.0458,-12.5275,-10.7534,1.8040,-15.5503
27.298,-0.0662,-0.0977,0.9476,-23.2697,-1.8311,-11.3602,-10.7534,1.8040,-15.5503
27.318,-0.0499,-0.0960,0.9590,-22.1710,-1.9760,-12.6114,-1.7922,3.6079,-6.9112
27.337,-0.0428,-0.1154,0.9666,-19.9127,0.7706,-10.9253,-1.7922,3.6079,-6.9112
27.357,-0.0448,-0.1096,0.9742,-18.0588,3.3035,-8.6670,-1.7922,3.6079,-6.9112
27.376,-0.0340,-0.1164,0.9736,-15.3198,9.3842,-9.8267,-1.7922,3.6079,-6.9112
